customer_id,email,first_name,last_name,city,state,registration_date,customer_segment
CUST-000596,colemankathryn@example.org,Chris,Hampton,Williamsville,AZ,2025-09-24,Premium
CUST-000597,harrisonrebekah@example.org,Carl,Contreras,Port Davidborough,OR,2025-12-12,Standard
CUST-000598,ellenjohnson@example.org,Meghan,Mcmahon,Michaelhaven,WI,2025-08-08,Basic
CUST-000599,williamjones@example.net,Kathryn,Rice,West George,WV,2025-03-21,Basic
CUST-000600,glasssamantha@example.net,Thomas,Wolfe,South Emily,CT,2024-07-04,Basic
CUST-000601,tina63@example.net,Jeremy,Rodriguez,Davidville,NC,2024-06-01,Standard
CUST-000602,janet80@example.org,Mark,Wilson,Stephenport,TX,2026-02-05,Standard
CUST-000603,aperez@example.com,Traci,Patterson,Port Leahstad,HI,2024-03-03,Standard
CUST-000604,zpowers@example.com,Alexandra,Rhodes,East Ralphshire,CT,2025-08-17,Standard
CUST-000605,calvinhester@example.com,James,Anthony,Martinezchester,VA,2025-02-21,Basic
CUST-000606,katelyn65@example.com,Elizabeth,Clements,Dixonberg,WI,2025-01-20,Premium
CUST-000607,kingtyler@example.net,Sherri,Johnson,Port Carlostown,HI,2024-11-28,Basic
CUST-000608,eric99@example.org,Kathleen,Guerrero,Sparksborough,LA,2025-06-20,Standard
CUST-000609,iwagner@example.com,Lisa,Fernandez,Port Anthonychester,FM,2025-12-22,Basic
CUST-000610,ycole@example.com,Steve,Johnson,Nicoleburgh,NM,2025-01-02,Premium
CUST-000611,jennifer71@example.net,Emily,Keller,Alvarezburgh,NY,2024-04-03,Basic
CUST-000612,troy69@example.net,Michael,Levine,Bryanshire,AZ,2024-05-26,Premium
CUST-000613,michael90@example.net,Matthew,Davis,Victoriachester,MI,2024-04-04,Standard
CUST-000614,johnwong@example.net,Christopher,Watts,Dannyburgh,AK,2025-03-22,Basic
CUST-000615,murraymichelle@example.net,Zachary,Fisher,Lake Terrytown,MD,2024-11-25,Basic
CUST-000616,gmorris@example.com,Craig,Leonard,Tylermouth,GA,2025-05-17,Basic
CUST-000617,tara37@example.net,Melanie,Cobb,West Joseph,ME,2026-02-20,Basic
CUST-000618,nballard@example.net,Susan,Robbins,New Matthewland,OK,2025-09-30,Standard
CUST-000619,wsimmons@example.org,Denise,Turner,Ryanside,MD,2024-07-18,Premium
CUST-000620,gking@example.com,Emily,Kelley,Lake Jacquelineburgh,OK,2025-02-21,Premium
CUST-000621,oadams@example.net,Lisa,Farrell,Michaelton,NC,2024-07-18,Basic
CUST-000622,jhernandez@example.net,Gina,Evans,Jenkinsland,SC,2024-07-20,Standard
CUST-000623,sadams@example.net,Ethan,Mcdaniel,South John,FL,2024-07-12,Premium
CUST-000624,lauracollins@example.com,Anita,Graham,East Erikberg,AK,2024-08-29,Premium
CUST-000625,donna20@example.net,Todd,Smith,West Carolynland,MH,2026-01-21,Premium
CUST-000626,emily16@example.net,Megan,Young,New Elizabethshire,WI,2026-01-03,Premium
CUST-000627,tyler13@example.net,David,Roman,Marisafurt,AS,2025-08-23,Premium
CUST-000628,selenarobinson@example.org,Gregory,Booker,Ortizshire,AR,2025-02-15,Premium
CUST-000629,holly15@example.net,Rodney,Vega,Natashaberg,MN,2025-02-04,Standard
CUST-000630,lori09@example.org,Mckenzie,Bates,Lake Samanthabury,KS,2025-04-02,Basic
CUST-000631,danielle51@example.net,Michelle,Mathews,Smithfurt,PW,2024-08-27,Premium
CUST-000632,mayerkatherine@example.com,Jason,Zamora,Welchchester,WY,2024-03-18,Standard
CUST-000633,morrowshelby@example.com,Jillian,House,Jenniferville,GU,2024-06-19,Standard
CUST-000634,william56@example.net,Jessica,Kelley,Shawntown,WV,2024-04-01,Basic
CUST-000635,crystalgibbs@example.org,Aaron,Gonzalez,Leeland,DE,2024-06-17,Basic
CUST-000636,melaniejennings@example.com,Shannon,Russo,West Glenn,OR,2025-10-19,Premium
CUST-000637,james65@example.org,Phillip,Bennett,North Stacy,OH,2025-06-10,Basic
CUST-000638,rebeccamccann@example.org,Jose,Christian,South Christineview,FL,2024-04-28,Basic
CUST-000639,george91@example.org,Jennifer,Graham,Wilcoxfort,DE,2024-08-05,Standard
CUST-000640,jamesatkins@example.com,Keith,Snyder,South Melissa,PA,2024-07-29,Standard
CUST-000641,jessica36@example.org,Ricky,Thomas,Theresabury,RI,2025-01-17,Standard
CUST-000642,mikesutton@example.com,Christopher,Harrison,Terrifurt,TX,2024-07-27,Premium
CUST-000643,verickson@example.net,Jonathan,Davis,North Marvinbury,NJ,2025-12-17,Premium
CUST-000644,smithwilliam@example.com,Kevin,Foster,Davidside,AZ,2025-04-22,Basic
CUST-000645,geoffrey75@example.com,David,Stewart,Thomasville,MD,2024-03-26,Basic
CUST-000646,victormcpherson@example.com,Julie,Howe,Ravenview,RI,2025-10-21,Premium
CUST-000647,zachary62@example.com,Jillian,Henry,New Melissa,TN,2025-06-02,Premium
CUST-000648,jbrown@example.org,Jerry,Johnson,Frankmouth,NE,2024-05-17,Standard
CUST-000649,wwilliams@example.net,Ann,Ellis,Port Jenniferberg,DE,2024-11-04,Premium
CUST-000650,mirandawhite@example.org,Karen,Carson,New Whitney,AL,2025-03-13,Premium
CUST-000651,robertjones@example.com,Erica,Clay,West Erinville,MO,2024-11-22,Basic
CUST-000652,hooderic@example.org,Steve,Zimmerman,Gibsonview,PA,2025-06-18,Basic
CUST-000653,tara97@example.com,Stacey,Cooke,East Michelle,AS,2025-06-07,Standard
CUST-000654,lauren18@example.net,Patrick,Ross,East Tammy,VI,2024-12-10,Premium
CUST-000655,phelpsfrank@example.com,Justin,Goodwin,North Kenneth,AS,2025-01-04,Basic
CUST-000656,rebecca92@example.com,Elizabeth,Collier,South Sean,MS,2025-02-05,Premium
CUST-000657,bdavis@example.com,Christina,Hamilton,Davishaven,MA,2026-02-03,Premium
CUST-000658,deborahreeves@example.com,Alison,Holland,West Taylorland,PW,2025-09-30,Standard
CUST-000659,edgar24@example.org,Alexandra,Phillips,New Charleston,NY,2024-05-11,Premium
CUST-000660,dgutierrez@example.net,Jennifer,Hess,Jonathanland,WI,2025-02-25,Standard
CUST-000661,yangsteven@example.org,Megan,Williams,Mcdowellport,MD,2025-04-27,Basic
CUST-000662,ctodd@example.net,Lindsey,Peterson,East Jacob,WA,2026-02-09,Basic
CUST-000663,monica16@example.net,Andrew,Foster,East Dianamouth,UT,2024-12-15,Basic
CUST-000664,nturner@example.com,Hannah,Mccarty,Ballardland,DC,2024-05-31,Basic
CUST-000665,danielsmith@example.org,Michele,Clark,Lake John,MP,2025-05-25,Standard
CUST-000666,christophercarrillo@example.org,Thomas,Johnson,East Joanne,NV,2026-01-27,Standard
CUST-000667,csmith@example.net,John,Phillips,Williamstown,CT,2025-05-28,Basic
CUST-000668,fpetty@example.net,Beth,Simon,Benjaminfurt,NM,2025-03-04,Basic
CUST-000669,dhall@example.net,Andrew,Ray,West Patriciachester,FM,2025-02-03,Basic
CUST-000670,pdean@example.com,Shane,Graham,West Jessica,NJ,2024-10-31,Standard
CUST-000671,williammatthews@example.net,Matthew,Guzman,Andersonport,VA,2025-07-27,Basic
CUST-000672,rwhitaker@example.net,Jessica,Flynn,New Jared,UT,2025-08-23,Standard
CUST-000673,manderson@example.org,Catherine,Garcia,Hahnfort,ME,2024-08-12,Premium
CUST-000674,kiddmichael@example.com,Michael,Moore,Port Brycechester,DE,2025-05-19,Basic
CUST-000675,hoffmantom@example.com,Kristen,Hammond,Paulahaven,PA,2025-06-26,Standard
CUST-000676,housesamuel@example.com,Sydney,Campos,Port Cherylville,GU,2025-04-09,Standard
CUST-000677,jacksondavid@example.org,Rhonda,Moore,Jeanhaven,NM,2025-08-11,Standard
CUST-000678,mooremichael@example.org,David,Harris,Hammondtown,IA,2025-10-25,Premium
CUST-000679,gpeterson@example.org,Christopher,Watson,Wardbury,FL,2025-08-26,Basic
CUST-000680,icobb@example.com,Robert,Ortiz,Cranehaven,WY,2025-07-05,Standard
CUST-000681,ramoskayla@example.net,Linda,Acevedo,West Leroyburgh,NE,2024-04-07,Basic
CUST-000682,kellerdarlene@example.net,Brian,Welch,Robertside,VI,2024-10-02,Standard
CUST-000683,regina04@example.net,Cheryl,Thomas,Griffinborough,FM,2025-03-26,Basic
CUST-000684,zterry@example.net,Richard,Gonzalez,Christopherside,MA,2024-12-04,Premium
CUST-000685,abigailfernandez@example.org,Christopher,Arnold,Katherineburgh,AK,2024-03-14,Standard
CUST-000686,john46@example.net,Daniel,Brown,Jordanhaven,MI,2024-05-23,Standard
CUST-000687,westashley@example.org,Shawn,Bird,West Kevin,TN,2025-09-18,Premium
CUST-000688,jenniferstone@example.org,Daniel,Black,Port Kimberly,NH,2024-05-04,Basic
CUST-000689,fpoole@example.org,Bryan,Beasley,Lewisland,MN,2025-07-01,Standard
CUST-000690,hchapman@example.com,Monica,Silva,Barajasfort,VA,2026-02-03,Premium
CUST-000691,drewmartinez@example.net,Stephen,Faulkner,Lake Jasonfort,AZ,2025-08-21,Standard
CUST-000692,sandra19@example.com,Daniel,Wood,Billyberg,DE,2024-11-20,Standard
CUST-000693,kevin70@example.org,Douglas,Lawrence,West Pamelaborough,HI,2025-10-13,Standard
CUST-000694,jsmith@example.com,Carlos,Williams,Berryshire,NV,2025-12-12,Basic
CUST-000695,ualvarez@example.net,Dean,Taylor,Gillmouth,FL,2025-11-17,Premium
CUST-000696,christopher99@example.com,Paul,Mccullough,Ambermouth,WA,2024-09-12,Premium
CUST-000697,clinejasmine@example.net,Crystal,Ingram,Annville,SD,2025-04-06,Premium
CUST-000698,stephanieweaver@example.org,Susan,Boyd,Shawtown,DE,2025-06-18,Premium
CUST-000699,suzannehill@example.org,John,Thornton,Millerside,PA,2024-10-14,Standard
CUST-000700,henrysarah@example.com,Samuel,Perry,Patrickland,DE,2026-02-08,Basic
CUST-000701,justinwhite@example.org,Eric,Farley,North Christina,MD,2024-07-04,Premium
CUST-000702,evanscorey@example.org,Robert,Nguyen,Davidville,AR,2024-07-20,Basic
CUST-000703,trevorgoodwin@example.com,Stacy,Adams,Stevenchester,CA,2025-02-10,Premium
CUST-000704,bschultz@example.com,Angela,Willis,East Kathrynberg,ME,2025-04-13,Premium
CUST-000705,omiller@example.net,James,Faulkner,Amberburgh,WY,2024-08-20,Standard
CUST-000706,jali@example.com,Bobby,Hess,Deniseburgh,AL,2024-04-06,Standard
CUST-000707,qnelson@example.net,Omar,Bell,New Mary,LA,2024-03-27,Standard
CUST-000708,turnerrandall@example.org,Maria,Hardy,Natalieborough,RI,2025-02-26,Basic
CUST-000709,nicole54@example.net,Shawn,Sanchez,Matthewmouth,PA,2024-10-20,Standard
CUST-000710,deborahsmith@example.com,Adam,Smith,South Angela,UT,2025-07-21,Standard
CUST-000711,ymedina@example.net,Denise,Ryan,Chambersstad,GU,2024-11-24,Premium
CUST-000712,paul01@example.com,Mitchell,Lee,East Juliaview,TX,2025-12-27,Premium
CUST-000713,james94@example.net,Jeffrey,Baird,Benjaminfort,MH,2025-07-21,Standard
CUST-000714,adrianjoyce@example.net,Randy,Kane,Jacksonborough,TN,2025-08-16,Standard
CUST-000715,cameronanderson@example.org,David,Mahoney,New Jessica,KY,2024-07-12,Basic
CUST-000716,braunheather@example.net,Christina,Becker,Smithchester,SD,2025-06-29,Basic
CUST-000717,nashmarcus@example.com,Joshua,Frazier,Simpsonhaven,WV,2024-03-25,Premium
CUST-000718,brandonhull@example.net,Shane,Smith,West Christopher,OK,2025-10-05,Basic
CUST-000719,tiffanycoleman@example.org,Sally,Gonzalez,Lanceville,AK,2025-02-07,Standard
CUST-000720,watkinsconnie@example.com,Mary,Wright,Allenmouth,MP,2024-04-02,Standard
CUST-000721,april31@example.net,Christine,Duran,Rileyland,AR,2025-12-24,Premium
CUST-000722,sedwards@example.org,Kimberly,Brown,Brownchester,CA,2024-05-07,Standard
CUST-000723,hansenkenneth@example.com,Richard,Williamson,Halltown,NH,2024-11-29,Standard
CUST-000724,nhobbs@example.org,Matthew,Pace,South Zacharyshire,ID,2024-05-11,Standard
CUST-000725,larsoncarlos@example.org,Rebecca,Martinez,Michaelfort,VA,2025-05-21,Standard
CUST-000726,johnrobles@example.org,David,Silva,Larryside,WI,2024-06-08,Basic
CUST-000727,vparker@example.com,Miguel,Smith,North John,GU,2025-10-25,Basic
CUST-000728,hendersonjames@example.org,Danielle,Harris,West Jaimefort,UT,2025-07-12,Basic
CUST-000729,vgreene@example.net,Ashlee,Rogers,Robertburgh,CT,2025-01-20,Basic
CUST-000730,crawfordsamantha@example.net,Jeffrey,Hall,East Timothy,WI,2026-01-19,Basic
CUST-000731,lindsay63@example.com,Jack,Fritz,Alejandrostad,AK,2025-04-03,Premium
CUST-000732,kellylee@example.net,Roberta,Ward,East Jamesburgh,IN,2025-12-01,Standard
CUST-000733,matthewspencer@example.org,James,Thompson,Reneetown,MP,2025-07-02,Premium
CUST-000734,hpena@example.com,Sharon,Torres,West Lisa,TN,2024-06-27,Standard
CUST-000735,ejohns@example.org,Drew,Glass,East Amanda,UT,2024-11-22,Standard
CUST-000736,prowland@example.org,Kathryn,Matthews,Kristinemouth,IA,2024-04-01,Standard
CUST-000737,monique89@example.com,Jason,Miller,Gibbsland,GA,2025-02-28,Premium
CUST-000738,victor72@example.com,Jennifer,Fox,Baldwinfort,NJ,2024-09-06,Standard
CUST-000739,ylittle@example.net,Debra,Clark,South Michelle,MO,2024-07-31,Standard
CUST-000740,koneal@example.org,Selena,Brooks,East Karenport,NV,2025-03-08,Basic
CUST-000741,brandymarshall@example.net,Matthew,Hayes,Ortizfort,MD,2024-09-09,Basic
CUST-000742,whitejesus@example.net,Charles,Valenzuela,Meganhaven,ND,2025-06-07,Standard
CUST-000743,sara11@example.org,Michael,Payne,Jamesmouth,KS,2024-10-01,Basic
CUST-000744,james92@example.net,Jodi,Gaines,Port Kevinstad,WY,2026-02-20,Premium
CUST-000745,wunderwood@example.net,Alexander,Valdez,Port Raymond,IN,2025-08-04,Standard
CUST-000746,thomasblack@example.net,Katherine,Sharp,Petersonland,MD,2025-11-02,Premium
CUST-000747,scarrillo@example.com,Jason,Cole,West Donberg,ME,2026-01-12,Basic
CUST-000748,porterdonna@example.com,Matthew,Barnes,Farmerside,ME,2024-10-18,Basic
CUST-000749,bradleyantonio@example.org,Eric,Cisneros,Ashleyshire,VI,2024-12-04,Premium
CUST-000750,zharris@example.org,Amanda,Lopez,West Ashleymouth,SC,2025-12-08,Standard
CUST-000751,jacksonemily@example.org,Antonio,Barker,Johnsonborough,CA,2025-12-20,Basic
CUST-000752,ocampbell@example.com,Donna,Jones,West Aprilburgh,MD,2025-11-12,Basic
CUST-000753,hmyers@example.org,Amanda,Mendoza,South Stephanieborough,DC,2025-11-20,Basic
CUST-000754,ryan72@example.net,Barbara,Collins,New Jennifer,NH,2024-09-11,Premium
CUST-000755,rittersean@example.com,Cassidy,Wright,Reneefort,NH,2025-01-26,Premium
CUST-000756,mclaughlinkeith@example.com,Michael,Kirby,Peterburgh,MT,2024-08-23,Basic
CUST-000757,qellis@example.org,Holly,Davis,East Nicoleburgh,KY,2025-11-29,Standard
CUST-000758,elizabeth13@example.com,Robert,Gill,West Charlesville,NY,2025-09-05,Premium
CUST-000759,robert24@example.org,William,Murray,Lake Heathermouth,MS,2024-10-31,Standard
CUST-000760,zfoley@example.org,Alex,Wilson,West Ellen,NH,2025-02-11,Premium
CUST-000761,millerdiane@example.net,Stephanie,Taylor,Mckenzieburgh,MP,2024-03-07,Premium
CUST-000762,thompsondavid@example.net,Peter,Jones,Lake Joshuamouth,MI,2024-07-02,Standard
CUST-000763,staffordamanda@example.com,Heather,Copeland,South Hannahmouth,AR,2025-05-05,Standard
CUST-000764,bartonkatie@example.org,Nicholas,Allen,North Roberttown,MA,2025-10-14,Standard
CUST-000765,walkernicole@example.net,Gary,Jackson,Huntmouth,MD,2025-04-08,Premium
CUST-000766,colleenvilla@example.com,Sheila,Martinez,North Michael,HI,2024-03-04,Standard
CUST-000767,alexander37@example.org,Cameron,Briggs,Bradleyborough,MT,2024-09-30,Standard
CUST-000768,gbird@example.net,Amanda,Mooney,West Susan,PA,2024-10-17,Standard
CUST-000769,xgregory@example.net,Dean,Thompson,Tiffanyfort,CA,2024-10-24,Standard
CUST-000770,oreyes@example.net,Jesse,Matthews,East Andrewville,ME,2024-08-13,Standard
CUST-000771,ntodd@example.org,Brian,Brooks,Jamesfurt,IL,2025-06-06,Standard
CUST-000772,sandrageorge@example.com,Jocelyn,Murphy,Lonnieton,NC,2025-09-23,Standard
CUST-000773,swong@example.org,Jeremy,Quinn,Johnside,AR,2025-12-16,Premium
CUST-000774,lauriehorton@example.org,Cathy,James,Isaiahtown,CA,2025-11-19,Standard
CUST-000775,mckaybrett@example.org,Shawna,Martinez,New Ana,WY,2026-01-04,Premium
CUST-000776,williamsimmons@example.com,Larry,Griffith,South Gregory,IA,2024-10-01,Basic
CUST-000777,mfaulkner@example.com,Michelle,Olson,Raymondburgh,NJ,2025-01-10,Basic
CUST-000778,ywolf@example.com,Andrew,James,Port Rebeccaport,PA,2025-03-21,Premium
CUST-000779,jonathanford@example.com,Justin,Hart,Jonesberg,VT,2025-01-31,Standard
CUST-000780,sabrinasmith@example.net,Jessica,Brooks,Frostfurt,WA,2024-11-21,Premium
CUST-000781,lparker@example.org,Riley,Williams,South Sarahburgh,ID,2025-09-02,Basic
CUST-000782,kelsey58@example.net,Tracy,Barker,Lake Paulchester,WA,2024-08-21,Premium
CUST-000783,xjohnson@example.net,Jasmine,Johnson,West Catherine,TX,2024-06-09,Basic
CUST-000784,carrielynn@example.org,Alexander,Wise,Sandersshire,MH,2024-04-21,Premium
CUST-000785,nancymartin@example.com,Johnny,Turner,Willischester,WV,2025-11-24,Premium
CUST-000786,rodriguezashley@example.com,Lisa,Adams,Lake Raymond,ME,2024-02-27,Premium
CUST-000787,lisasmith@example.org,Kim,Butler,Penachester,GA,2024-06-30,Premium
CUST-000788,janegonzalez@example.org,Wayne,Rodriguez,East James,WA,2024-07-05,Premium
CUST-000789,jordanbarrera@example.com,Scott,Durham,Port Danaland,LA,2024-04-25,Basic
CUST-000790,hillmatthew@example.net,Jimmy,Washington,North Brucetown,TN,2025-04-23,Premium
CUST-000791,davisalexa@example.org,Nicholas,Meyer,Sarahfort,WV,2024-10-26,Premium
CUST-000792,rrogers@example.com,Yvonne,Montoya,Elizabethfurt,RI,2024-04-04,Premium
CUST-000793,morgan10@example.com,Monica,Morales,North Carolyn,VI,2025-03-16,Standard
CUST-000794,miguelmontgomery@example.net,Molly,Robertson,North Valerie,GU,2024-10-15,Basic
CUST-000795,morgan57@example.org,Catherine,Ross,West Ronniefort,TN,2025-11-10,Premium
CUST-000796,navarrokelly@example.org,Jennifer,Kane,East Tylerland,ME,2025-10-23,Basic
CUST-000797,cjackson@example.org,Timothy,Fernandez,East George,TN,2025-07-18,Premium
CUST-000798,grahamjennifer@example.org,Sarah,Nguyen,Mirandabury,VA,2024-08-29,Standard
CUST-000799,qlynn@example.org,Elizabeth,Livingston,Davismouth,VI,2024-08-04,Basic
CUST-000800,schneidernicholas@example.net,Julia,Hardy,Stokesbury,KS,2024-05-17,Standard
CUST-000801,rodriguezmatthew@example.net,Sharon,Garner,New Michaelmouth,MS,2025-04-19,Standard
CUST-000802,collinsbrittany@example.org,Melanie,Whitney,Kelseyberg,NC,2025-06-22,Premium
CUST-000803,danielsmith@example.com,Leslie,Cabrera,Maryfort,TX,2025-01-21,Basic
CUST-000804,dustin09@example.com,Kyle,Mooney,West Wendyshire,NJ,2025-05-29,Basic
CUST-000805,troypadilla@example.com,Brian,Patrick,Port Jennifer,PR,2025-08-11,Basic
CUST-000806,isabellawilliams@example.org,Melissa,Luna,Traceyburgh,AK,2025-03-29,Basic
CUST-000807,roberto75@example.com,Peter,Rose,Justinborough,UT,2025-11-09,Premium
CUST-000808,udavis@example.net,Michelle,Brown,Stephenburgh,OK,2024-06-02,Premium
CUST-000809,jcarter@example.org,Jeffery,Goodman,West Jessicashire,CT,2025-07-02,Standard
CUST-000810,nicholasmcgrath@example.net,Meagan,Howe,West Terriburgh,AR,2024-05-18,Premium
CUST-000811,brittney26@example.org,Austin,Allen,Turnerburgh,SD,2025-08-20,Basic
CUST-000812,stricklandmichelle@example.net,Patrick,Chen,Richardsonville,DE,2024-04-23,Premium
CUST-000813,gmay@example.org,Andrew,Berry,Hillville,WY,2025-05-01,Standard
CUST-000814,pwashington@example.net,Ryan,Duncan,West Bryanside,HI,2024-12-15,Basic
CUST-000815,longlisa@example.net,Tracy,Stone,Port Karenville,HI,2025-11-14,Basic
CUST-000816,adamwest@example.com,David,Anderson,Lake Evan,OH,2024-08-28,Standard
CUST-000817,millerdavid@example.com,Michael,Stephens,Rowlandtown,IA,2024-09-29,Standard
CUST-000818,donna72@example.net,Tracy,Edwards,Catherinehaven,IL,2025-07-09,Basic
CUST-000819,youngjacob@example.com,Melissa,Lewis,New Andrea,OR,2024-11-11,Premium
CUST-000820,jessicahenderson@example.net,Jonathan,James,South Stephen,KS,2025-07-01,Premium
CUST-000821,amandajones@example.net,Joseph,Schultz,Lake Nathan,TN,2025-06-10,Basic
CUST-000822,roberthernandez@example.com,Nicholas,Maynard,North Joseph,ND,2024-05-13,Basic
CUST-000823,ojones@example.org,Michael,Cook,Dustinbury,KY,2024-03-01,Basic
CUST-000824,opetty@example.com,Stephanie,Patton,East Alishaport,OR,2025-10-15,Premium
CUST-000825,wdavis@example.net,Ashley,Campbell,Catherineton,GA,2024-10-12,Premium
CUST-000826,zwhite@example.net,Erica,Kramer,Woodsberg,KS,2024-02-29,Basic
CUST-000827,dianethomas@example.net,Jill,Brown,Jasminebury,TX,2025-05-12,Standard
CUST-000828,wwhite@example.com,Wayne,Hill,Meyerbury,ME,2025-06-01,Basic
CUST-000829,mezarichard@example.com,Megan,Walters,Lake Johnland,GA,2025-04-18,Basic
CUST-000830,paulangela@example.com,Lindsey,Smith,Rhodesberg,NJ,2025-02-20,Premium
CUST-000831,sullivanchristina@example.net,Adrian,Coleman,Johnhaven,TX,2025-05-13,Basic
CUST-000832,roconnell@example.net,Rebecca,Thompson,Maryhaven,MI,2026-01-19,Premium
CUST-000833,ksimpson@example.com,Tara,Morgan,Port Amber,WI,2025-11-11,Standard
CUST-000834,kevin44@example.org,Aaron,Welch,Robinsonport,SD,2025-03-05,Basic
CUST-000835,wallspatricia@example.com,Brian,Smith,Murphystad,CT,2024-02-26,Standard
CUST-000836,richardsmith@example.com,Travis,Miller,South David,NM,2024-02-28,Basic
CUST-000837,jeremy65@example.com,Michael,Mcclain,Danielmouth,TN,2025-10-28,Standard
CUST-000838,donaldburgess@example.org,Michael,Harrell,North Jake,AZ,2024-05-30,Premium
CUST-000839,cmanning@example.org,Elizabeth,Vaughan,Davidfort,OH,2025-02-19,Basic
CUST-000840,markduran@example.com,Warren,Mclean,Andersonville,WY,2024-03-09,Basic
CUST-000841,mauricesmith@example.net,Joel,Gregory,Russelltown,NE,2025-02-08,Standard
CUST-000842,todd63@example.net,Elijah,Dixon,West Katie,VI,2024-09-02,Premium
CUST-000843,elizabethpatterson@example.com,Jasmine,Patrick,East Victoria,OR,2025-05-27,Standard
CUST-000844,jeromeanderson@example.org,Joshua,Lee,South Andres,ID,2024-04-29,Standard
CUST-000845,jamesalicia@example.net,Cynthia,Hall,Ronaldton,NY,2024-12-31,Premium
CUST-000846,torresjoseph@example.com,Sherry,Dawson,West Patty,HI,2024-03-23,Standard
CUST-000847,guerreromarc@example.com,Thomas,Kerr,South Jackfort,MN,2024-10-24,Standard
CUST-000848,davisalexander@example.net,Kaylee,Anderson,Judithstad,WA,2025-09-14,Basic
CUST-000849,john43@example.net,Patrick,Eaton,Lake Julia,DE,2024-03-23,Standard
CUST-000850,jamesgriffin@example.org,Charles,Payne,Kevinfort,WV,2024-07-19,Basic
CUST-000851,bradleylee@example.net,Jennifer,Snow,Patriciamouth,SC,2025-07-31,Premium
CUST-000852,ajones@example.net,Sarah,Gordon,East Carolberg,LA,2024-03-27,Standard
CUST-000853,bauerheather@example.net,Lisa,Simpson,East Samuelhaven,MS,2025-04-09,Premium
CUST-000854,rmorales@example.org,Jack,Moore,New Heather,FM,2026-01-01,Basic
CUST-000855,ugordon@example.net,Jonathan,Phelps,Jeanetteside,DE,2024-06-27,Basic
CUST-000856,fergusonkelly@example.net,Eddie,Stephenson,West Morgan,AR,2025-06-06,Basic
CUST-000857,veronicaclark@example.org,Aaron,Bailey,Markside,KS,2025-08-03,Standard
CUST-000858,svillanueva@example.com,Tracie,Garrett,Port Michaelview,HI,2024-08-28,Basic
CUST-000859,medinatiffany@example.net,Daniel,Reese,Bautistaview,VI,2025-05-25,Basic
CUST-000860,lisawalker@example.com,James,Soto,Moorebury,VA,2025-08-06,Standard
CUST-000861,eddie71@example.com,Hunter,Lopez,East Ashley,VA,2024-07-03,Standard
CUST-000862,andrew22@example.com,Grace,Lopez,North Ronald,NH,2025-12-18,Standard
CUST-000863,hgarcia@example.org,Jessica,Morton,South Patrickville,GU,2024-03-03,Basic
CUST-000864,andersonkayla@example.com,Douglas,Burton,Port Tammyville,ND,2025-08-14,Basic
CUST-000865,melissa13@example.org,Timothy,Hart,Ochoaport,MA,2025-02-07,Standard
CUST-000866,brianholt@example.net,Amy,Smith,North Amyville,NY,2025-12-01,Standard
CUST-000867,othomas@example.org,Jeremy,Cruz,Dianabury,PW,2025-11-26,Premium
CUST-000868,tmcdaniel@example.org,Travis,Ewing,North Stephanie,LA,2024-11-10,Premium
CUST-000869,david10@example.net,Edward,Patterson,Carolchester,FL,2025-12-06,Standard
CUST-000870,colleen45@example.org,Joseph,Porter,Sarahland,WY,2024-02-24,Standard
CUST-000871,kimberlythomas@example.org,Peter,Griffith,Briggsville,OK,2024-12-31,Premium
CUST-000872,duane52@example.org,Katrina,Gomez,Colemanchester,PA,2025-09-25,Standard
CUST-000873,devon36@example.com,Andrea,Ryan,Patelbury,MS,2024-04-24,Basic
CUST-000874,xrose@example.net,Lisa,Robinson,East Michaelborough,PR,2024-03-06,Basic
CUST-000875,hrosario@example.org,Rhonda,Ward,West Steven,MP,2025-11-07,Basic
CUST-000876,osanchez@example.org,Julie,Wilson,South Jessica,UT,2026-01-28,Standard
CUST-000877,brian19@example.org,Thomas,Wheeler,North Dylan,FL,2024-04-20,Standard
CUST-000878,smithmariah@example.com,Edward,White,Lake Allison,ME,2025-01-31,Premium
CUST-000879,scott04@example.org,Eric,Ibarra,New Karenhaven,GA,2024-03-01,Standard
CUST-000880,dfrazier@example.net,Jennifer,Scott,Jennachester,GA,2024-09-08,Standard
CUST-000881,boydtiffany@example.org,Julia,Morales,East Philipside,PA,2025-10-30,Premium
CUST-000882,pwoods@example.net,Richard,James,Port Nathanchester,ID,2024-09-07,Standard
CUST-000883,millercarrie@example.com,Anthony,Campbell,North Jasontown,WV,2025-12-18,Premium
CUST-000884,andrealittle@example.org,John,Miller,New Valeriefort,AZ,2024-03-29,Standard
CUST-000885,hardingalan@example.com,Karen,Benjamin,West Karen,VA,2024-11-09,Standard
CUST-000886,jacquelinedavis@example.com,Peggy,Gordon,North Brenda,MS,2025-02-05,Standard
CUST-000887,robertsedward@example.com,Christian,Garrett,East Lindsey,SD,2024-06-04,Standard
CUST-000888,victoriamason@example.net,Chelsea,Mills,Sethberg,MA,2024-09-22,Basic
CUST-000889,twilliams@example.net,Paul,Clark,East Ashleyfort,CT,2025-10-03,Basic
CUST-000890,katiecollins@example.org,Victor,Gibson,West Evan,KY,2025-04-19,Standard
CUST-000891,christopher27@example.com,Valerie,Good,Santosberg,DE,2026-02-02,Basic
CUST-000892,swilliams@example.com,Robert,Harvey,South Michael,PR,2025-05-24,Premium
